Area,Production,Rainfall,Season,Temperature,Crop,pH,Nitrogen(kg/ha),ElectricalConductivity(ds/m)
1802.0,813.0,32.48075,Rabi,21.0135,Rapeseed &Mustard,6.5,437.0,3.0
2235.0,3113.0,62.17932300993968,Whole Year,29.172568670861267,Dry chillies,5.3,209.0,5.2
175.0,852.0,87.31240706018538,Whole Year,29.26812131720697,Potato,7.1,410.0,2.8
214.0,167.0,28.66175,Rabi,17.45625,Dry chillies,6.3,433.0,4.9
1800.0,8200.0,88.74866666666668,Kharif,27.891,Arhar/Tur,5.8,385.0,2.1
1675.32,934.83,114.54025,Autumn,22.157,Maize,6.8,243.0,5.6
159882.0,340777.0,108.732,Kharif,29.051,Rice,5.0,284.0,5.5
156.0,1362.0,81.19257260121644,Whole Year,30.70886229262739,Onion,7.2,411.0,1.1
60.0,60.0,284.35966666666667,Kharif,23.87533333333333,Jowar,6.3,446.0,2.2
3100.0,700.0,158.50799999999995,Kharif,25.998,Sesamum,6.9,373.0,1.5
44000.0,123000.0,235.95725,Summer,26.6995,Rice,7.1,368.0,1.8
298.0,272.0,33.9745,Rabi,23.48375,Gram,5.5,363.0,5.7
2726.0,3194.0,220.152,Kharif,23.38433333333333,Groundnut,5.7,289.0,2.7
23912.0,47666.0,120.34966666666668,Kharif,27.28433333333333,Maize,6.6,468.0,2.0
2076.0,12581.0,45.185,Rabi,20.04075,Potato,5.6,434.0,2.7
2836.0,2961.0,31.38825,Rabi,20.267,Gram,7.4,296.0,2.6
3000.0,8000.0,274.407,Summer,27.523000000000003,Rice,6.5,334.0,5.1
12.0,9.0,240.466,Kharif,28.75,Sesamum,5.1,480.0,2.6
27.0,225.0,74.65881342857699,Whole Year,27.6660891879732,Potato,6.9,250.0,2.8
31330.0,10308.0,147.41666666666669,Kharif,27.261,Moong(Green Gram),5.7,471.0,3.8
800.0,300.0,44.84833333333333,Kharif,30.13633333333334,Urad,6.8,343.0,1.2
4003.0,1660.0,164.02433333333332,Kharif,26.86633333333333,Moong(Green Gram),5.7,339.0,5.1
71347.0,71485.0,3.46125,Rabi,21.67725,Rapeseed &Mustard,6.8,285.0,3.8
2024.0,510.0,216.9296666666667,Kharif,26.28366666666667,Urad,5.4,458.0,1.7
169.0,47.3,197.26675,Summer,28.55725,Urad,7.4,425.0,5.1
1109.0,256.2,30.1415,Winter,22.59625,Rapeseed &Mustard,6.5,353.0,4.4
3164.0,58313.0,14.693,Rabi,20.78775,Potato,7.4,320.0,3.8
284.0,35.0,128.9733333333333,Kharif,26.458,Moong(Green Gram),5.2,212.0,4.5
81.0,77012.30591908224,15.5975,Rabi,19.3195,Gram,6.8,208.0,3.8
7773.0,10325.0,196.4176666666666,Kharif,27.13166666666667,Groundnut,7.1,373.0,3.4
4922.0,54276.0,89.18792361111113,Whole Year,27.66383333333333,Potato,6.4,390.0,2.5
12698.0,6050.0,162.63266666666667,Kharif,26.61,Arhar/Tur,5.3,327.0,5.1
36.0,7.0,132.9116666666667,Kharif,28.34333333333333,Sesamum,7.4,292.0,3.4
51.0,74.0,148.84466666666668,Kharif,28.766,Maize,6.8,481.0,2.1
9165.0,9522.0,158.67725,Summer,30.0065,Moong(Green Gram),7.2,439.0,3.1
261.0,81.0,67.43566666666666,Kharif,27.89533333333334,Moong(Green Gram),7.5,273.0,2.0
100.0,91.0,69.5080062948664,Whole Year,28.106287870087428,Dry chillies,5.2,208.0,3.4
20143.0,15114.0,2.066,Rabi,21.5075,Rapeseed &Mustard,6.5,263.0,3.8
1012.0,1090.0,155.039,Kharif,26.04933333333333,Jowar,5.4,409.0,1.4
3900.0,2800.0,193.7553333333333,Kharif,27.13633333333334,Groundnut,6.4,355.0,4.4
11.0,100.0,56.76528015251842,Whole Year,27.401891851333538,Dry chillies,6.2,419.0,1.6
1900.0,5500.0,5.0205,Rabi,25.39175,Wheat,5.5,289.0,1.4
22340.0,61368.0,99.35833333333332,Kharif,27.87666666666667,Rice,7.4,272.0,2.6
1197.0,1228.0,219.0283333333333,Kharif,26.728,Jowar,5.5,484.0,3.0
23734.0,40372.0,165.49599999999995,Kharif,22.22833333333334,Rice,6.9,418.0,2.3
2112.0,791.0,105.615,Kharif,27.68,Sesamum,6.5,461.0,5.4
79.0,850.0,68.06802057926495,Whole Year,28.18304551753485,Onion,7.3,365.0,1.2
51451.0,32005.0,22.2135,Rabi,24.4495,Wheat,5.9,298.0,1.3
8900.0,6700.0,114.0646666666667,Kharif,28.11366666666667,Urad,7.1,238.0,3.8
5.0,5.0,64.94137188740821,Whole Year,28.44266728579535,Dry chillies,6.2,376.0,1.5
6900.0,2400.0,37.30133333333333,Kharif,28.688,Sesamum,6.0,315.0,1.2
349.0,118.7,270.291,Summer,28.6545,Moong(Green Gram),6.4,256.0,3.1
1366.0,817.0,155.85366666666667,Kharif,28.574333333333332,Groundnut,6.5,222.0,3.0
36804.0,15568.0,134.8496666666666,Kharif,27.50833333333334,Arhar/Tur,6.4,267.0,4.7
72.0,446.0,102.2642800145404,Whole Year,29.307123291076106,Onion,6.5,481.0,3.3
18.0,14.0,69.55125,Rabi,20.53575,Moong(Green Gram),6.9,450.0,1.6
742.0,480.0,69.30897190530641,Whole Year,28.48597776012307,Dry chillies,6.0,201.0,4.8
12.0,4.4,230.09875,Summer,26.32125,Moong(Green Gram),6.5,410.0,4.0
7609.0,6722.0,154.99266666666668,Kharif,27.65166666666667,Maize,5.3,348.0,4.3
237.0,294.0,19.9475,Rabi,19.64475,Gram,6.3,460.0,1.3
3203.0,4632.0,59.10566666666666,Kharif,27.872,Jowar,6.6,445.0,4.9
631.0,300.0,49.6575,Autumn,23.624,Maize,5.5,385.0,3.7
187.0,168.0,56.70066666666667,Kharif,21.37066666666666,Maize,6.7,270.0,5.7
13746.0,49568.0,13.164,Rabi,24.207,Maize,6.9,423.0,2.0
281.0,184.0,33.7085,Rabi,22.43875,Gram,5.1,219.0,5.6
78.0,100.0,282.42725,Summer,27.3505,Wheat,7.3,394.0,2.3
874.0,9204.0,232.6401479049302,Whole Year,23.663855703911423,Potato,6.6,367.0,5.1
747.0,2417.0,234.98775,Summer,28.66475,Maize,6.2,235.0,4.5
62.0,37.0,315.98366666666664,Kharif,27.235,Moong(Green Gram),5.3,275.0,4.1
6724.0,14544.0,51.5255,Rabi,25.116,Groundnut,7.2,475.0,1.4
1714.0,1358.0,24.2025,Rabi,21.397,Urad,5.6,498.0,5.3
3554.0,1020.0,171.907,Kharif,24.83766666666667,Moong(Green Gram),6.4,339.0,1.2
34722.0,34965.0,223.0306666666667,Kharif,26.03733333333333,Groundnut,6.7,319.0,4.5
69798.0,127917.0,26.03875,Winter,17.7135,Rice,6.1,392.0,2.0
14170.0,20190.0,297.21233333333333,Kharif,23.13966666666667,Rice,5.1,206.0,5.0
1642.0,900.0,46.64166666666666,Kharif,28.51366666666667,Arhar/Tur,7.1,452.0,3.2
54.0,37.0,182.516,Kharif,27.84,Arhar/Tur,5.1,238.0,5.0
4893.0,72695.0,62.61987789351854,Whole Year,28.60324710648148,Potato,5.4,343.0,3.0
1710.0,3125.0,171.17675,Summer,28.63125,Rice,7.5,410.0,1.6
7299.0,23706.0,54.15649999999999,Rabi,24.306,Maize,5.7,369.0,2.6
8110.0,15990.0,173.49033333333333,Kharif,20.72166666666667,Maize,5.9,414.0,2.6
800.0,1300.0,79.0555,Summer,30.66625,Groundnut,7.2,264.0,1.3
8.0,5.0,124.617,Autumn,24.611,Sesamum,7.1,305.0,1.3
81914.0,285893.0,240.8766666666667,Kharif,26.539,Rice,6.6,433.0,1.3
232.0,3984.0,17.06375,Rabi,20.08425,Onion,5.0,219.0,3.0
72.0,0.0,77.24,Kharif,28.436,Moong(Green Gram),6.5,440.0,2.0
592.0,2217.0,215.5666666666667,Kharif,28.76666666666667,Rice,6.7,318.0,1.5
679.0,13020.0,78.23611226851851,Whole Year,30.418962962962947,Onion,6.7,206.0,5.0
34971.0,62611.0,119.1153333333333,Kharif,27.58433333333333,Maize,7.3,272.0,4.1
2968.0,43668.0,124.35907638888894,Whole Year,27.39686111111112,Potato,6.3,278.0,3.9
911.0,5919.0,127.19578229560499,Whole Year,29.72822479934122,Onion,6.5,246.0,3.1
10504.0,9191.0,34.92775,Rabi,25.3315,Moong(Green Gram),5.4,317.0,4.0
7.0,77012.30591908224,124.5986666666667,Kharif,27.224,Arhar/Tur,7.0,201.0,2.9
24658.0,38935.0,115.8293333333334,Kharif,26.61233333333333,Jowar,6.8,282.0,5.5
6.0,10.0,36.30249999999999,Rabi,24.54875,Wheat,6.4,402.0,3.4
2360.0,1450.0,16.2485,Rabi,21.478,Gram,6.0,254.0,4.9
80401.0,44297.0,2.92425,Rabi,19.58325,Gram,5.4,454.0,3.6
1409.0,1122.0,37.1105,Rabi,21.093000000000004,Rapeseed &Mustard,6.0,473.0,1.6
11746.0,623.0,181.0353333333333,Kharif,28.95266666666667,Sesamum,6.9,221.0,3.8
100.0,100.0,30.40033333333334,Kharif,28.007,Maize,6.2,290.0,3.7
34304.0,2028190.0,141.631,Kharif,27.89233333333333,Sugarcane,5.3,322.0,5.4
10.0,3.0,8.443,Rabi,22.21475,Rapeseed &Mustard,7.3,384.0,5.7
1400.0,700.0,34.13666666666667,Kharif,28.68666666666667,Jowar,7.0,300.0,2.3
55.0,8.8,68.07225,Autumn,24.53725,Urad,5.2,338.0,2.2
885.0,597.0,133.5473333333333,Kharif,28.65633333333334,Urad,5.3,396.0,3.2
7.0,8.0,229.879,Summer,27.3075,Maize,6.6,376.0,4.0
7299.0,5657.0,136.156,Kharif,27.51066666666667,Urad,7.1,467.0,5.4
167.0,4075.0,68.08524999999999,Rabi,22.92,Onion,5.9,394.0,1.9
176000.0,961000.0,3.4160000000000004,Rabi,19.764,Wheat,6.8,347.0,2.0
4.0,8.0,245.47525,Summer,30.7955,Rice,6.6,383.0,5.6
802.0,780.0,154.5896666666667,Kharif,28.743,Arhar/Tur,7.3,399.0,3.2
61635.0,99211.0,111.4273333333334,Kharif,26.202,Rice,7.3,493.0,3.2
6485.0,7980.0,252.46666666666667,Kharif,25.69066666666667,Groundnut,6.3,310.0,5.0
1107.0,264.0,237.774,Kharif,27.17533333333333,Moong(Green Gram),6.9,474.0,3.7
2121.0,862.0,111.594,Kharif,28.08333333333333,Rice,6.8,301.0,3.5
54636.0,100204.0,24.8735,Rabi,20.0305,Wheat,5.3,345.0,4.9
50.0,91.0,21.15775,Rabi,21.65225,Rice,6.2,342.0,2.5
73.0,27.0,216.808,Kharif,28.24566666666666,Moong(Green Gram),6.4,419.0,3.1
81182.0,124803.0,200.11566666666667,Kharif,26.26033333333334,Rice,6.8,351.0,3.3
219.0,3107.0,54.819326147762325,Whole Year,28.75451972415123,Onion,5.7,467.0,5.5
490.0,6490.0,38.1285,Rabi,18.3915,Potato,6.6,339.0,2.2
220.0,700.0,79.19525000000002,Rabi,18.2655,Wheat,6.7,229.0,4.8
100.0,100.0,140.757,Kharif,22.492,Sesamum,6.1,481.0,1.2
345.0,166.0,186.131,Kharif,23.669,Urad,5.7,480.0,3.3
50899.0,205000.0,9.961,Rabi,19.203,Wheat,6.9,305.0,2.3
150.0,7361.0,224.28960870840402,Whole Year,27.37387583414024,Sugarcane,5.9,431.0,4.0
11.0,4.0,267.90625,Summer,28.777,Moong(Green Gram),5.8,485.0,3.6
23338.0,21506.0,47.71675,Rabi,24.58225,Jowar,5.7,308.0,3.9
554.0,397.0,85.37440782790988,Whole Year,25.8719071263028,Dry chillies,7.2,248.0,1.8
5586.0,3776.0,173.5606666666667,Kharif,26.446,Arhar/Tur,6.1,374.0,4.6
5917.0,5270.0,223.40016666666668,Whole Year,24.56216666666667,Dry chillies,7.1,219.0,5.6
1426.0,2147.0,184.918,Kharif,27.01566666666666,Maize,5.2,292.0,3.2
711.0,4703.0,126.98366666666668,Kharif,26.905,Onion,6.7,291.0,5.1
35.0,350.0,25.7505,Rabi,15.17925,Sugarcane,5.8,350.0,1.5
7636.0,22713.0,108.7493333333334,Kharif,24.53533333333333,Rice,6.9,425.0,5.6
7.0,7.5,139.6885,Autumn,25.42,Maize,6.4,440.0,4.9
1700.0,600.0,184.317,Kharif,25.74233333333333,Rice,5.1,209.0,2.9
2600.0,800.0,64.111,Kharif,27.356,Sesamum,7.3,382.0,4.7
8391.0,204514.0,60.38842283629673,Whole Year,27.87422315781554,Potato,6.4,482.0,5.7
59876.0,30879.0,18.80575,Rabi,20.45825,Gram,5.9,413.0,3.9
6500.0,17200.0,11.25,Rabi,24.35,Wheat,5.3,307.0,5.3
100.0,77012.30591908224,74.24966666666667,Kharif,29.00033333333333,Sesamum,5.8,242.0,4.9
500.0,600.0,37.2,Kharif,28.7,Maize,6.3,449.0,2.7
6292.0,300154.0,109.2056666666667,Kharif,27.84033333333333,Sugarcane,6.7,499.0,3.6
42.0,27.0,87.09774999999998,Rabi,23.148000000000003,Gram,5.2,338.0,4.8
1507.0,960.0,84.06599999999997,Rabi,25.87225,Moong(Green Gram),6.0,322.0,4.5
716.0,869.0,186.2893333333334,Kharif,28.34166666666667,Jowar,6.8,345.0,2.1
152.0,269.0,171.72993806900058,Whole Year,21.157247093226236,Dry chillies,7.4,360.0,3.2
340.0,218.0,100.84714914480448,Whole Year,28.22038337914737,Dry chillies,6.2,318.0,5.2
206.0,845.0,29.2775,Rabi,24.4715,Dry chillies,5.3,394.0,1.3
19.0,2.6,37.19225,Winter,23.88875,Moong(Green Gram),6.1,294.0,2.0
26689.0,132535.0,129.933,Kharif,26.202333333333332,Rice,5.1,219.0,1.4
101.0,1346.0,46.78880092592593,Whole Year,29.23570254629629,Potato,7.0,481.0,2.1
840.0,510.0,173.5296140176906,Whole Year,21.25326363068255,Dry chillies,6.5,454.0,3.2
184.0,19.0,143.75633333333332,Kharif,27.51733333333333,Sesamum,7.3,348.0,5.0
2509.0,2111.0,130.276,Kharif,28.66466666666667,Jowar,5.7,379.0,3.4
232.0,692.0,144.91025,Rabi,25.31,Dry chillies,7.5,385.0,4.6
45700.0,38700.0,265.349,Kharif,27.91266666666667,Rice,5.5,478.0,3.3
2855.0,2374.6,79.24950000000003,Autumn,24.047,Maize,6.0,336.0,1.5
4115.0,629.6,88.7335,Autumn,23.5625,Moong(Green Gram),6.7,456.0,3.0
434.0,3004.0,41.79590277777778,Whole Year,27.15597222222221,Potato,7.5,334.0,4.8
29322.0,194687.0,74.593,Kharif,27.034,Rice,6.8,489.0,5.1
176.0,255.0,30.01325,Rabi,20.587,Maize,7.5,408.0,4.0
178.0,138.0,7.552,Rabi,22.86275,Jowar,6.0,316.0,2.6
269.0,9140.0,76.36571130320858,Whole Year,28.12538918627829,Sugarcane,5.2,463.0,3.7
52.0,42.0,208.4476666666667,Kharif,27.373,Arhar/Tur,5.2,493.0,5.2
11794.0,284809.0,72.27224189814815,Whole Year,28.639057629243823,Potato,5.2,291.0,4.9
700.0,300.0,107.9293333333333,Kharif,26.050666666666668,Rice,5.3,464.0,5.6
210.0,270.0,23.7345,Rabi,14.95575,Wheat,6.2,329.0,2.9
89.0,101.0,188.77266666666668,Kharif,27.94166666666667,Arhar/Tur,7.4,282.0,1.1
17523.0,16059.0,341.658,Summer,27.88975,Rice,6.4,348.0,5.2
200.0,400.0,187.9603333333334,Kharif,25.23733333333334,Maize,6.2,466.0,5.7
2075.0,2156.0,114.60566666666668,Kharif,28.111666666666668,Jowar,5.0,446.0,4.4
11589.0,27546.0,161.601,Kharif,23.80633333333334,Rice,5.3,338.0,1.4
19660.0,61240.0,57.54266666666666,Kharif,27.555,Rice,6.6,267.0,4.4
16320.0,2109.0,189.6173333333334,Kharif,24.023000000000003,Jowar,5.7,264.0,3.8
7.0,4.0,28.06375,Rabi,21.261,Gram,5.2,413.0,5.4
2516.0,610.0,147.71533333333332,Kharif,24.29566666666667,Moong(Green Gram),5.5,372.0,3.4
41854.0,70200.0,2.31275,Rabi,19.0535,Rapeseed &Mustard,5.8,228.0,2.3
4388.0,2699.0,70.13439219313109,Whole Year,29.01916397290121,Gram,5.5,473.0,2.1
267.0,179.0,123.09038761393231,Whole Year,27.12812548225309,Dry chillies,6.2,384.0,1.3
1100.0,521.0,301.243,Kharif,26.84666666666666,Sesamum,6.9,469.0,5.3
100.0,30.0,21.7125,Rabi,24.992,Rapeseed &Mustard,5.1,309.0,2.7
1.0,0.1,157.91366666666667,Kharif,23.469,Jowar,5.3,414.0,5.2
2093.0,924.0,159.03266666666667,Kharif,26.79300000000001,Arhar/Tur,6.9,254.0,5.4
85405.0,238280.0,4.68025,Rabi,20.311,Wheat,7.4,401.0,1.6
208.0,958.0,106.624,Summer,26.93075,Dry chillies,7.2,267.0,2.2
9580.0,6052.0,224.3623333333333,Kharif,24.996,Sesamum,6.0,449.0,5.2
13686.0,33142.0,63.25724999999999,Autumn,24.66375,Rice,6.2,465.0,1.8
3670.0,14295.0,153.94375,Rabi,25.56625,Jowar,5.4,491.0,5.7
1179.0,1594.0,69.3745,Autumn,23.81375,Rice,5.5,373.0,1.1
35.0,6.0,182.66333333333333,Kharif,20.046,Sesamum,5.6,426.0,1.5
9114.0,2991.0,260.886,Kharif,26.94333333333334,Urad,5.1,447.0,1.9
389.0,400.0,28.66631828703703,Whole Year,28.09166782407408,Dry chillies,7.0,458.0,4.3
42.0,22.0,61.00675,Rabi,21.17375,Gram,7.5,217.0,3.4
7094.0,14680.0,505.40525,Summer,27.8535,Rice,7.1,373.0,4.9
294.0,198.0,54.261,Rabi,20.54875,Dry chillies,7.0,346.0,2.8
400.0,600.0,52.12366666666666,Kharif,27.09266666666667,Groundnut,7.0,209.0,2.3
611.0,1087.0,132.3536666666667,Kharif,27.84866666666666,Maize,5.9,427.0,5.2
1530.0,401.0,75.1555,Rabi,21.37275,Moong(Green Gram),6.4,321.0,1.4
27024.0,15652.0,53.71424999999999,Autumn,23.62275,Rice,6.1,202.0,1.8
5095.0,3712.0,54.2505,Rabi,24.464,Groundnut,5.4,394.0,3.4
19272.0,753998.0,120.7576666666667,Kharif,27.879,Sugarcane,6.3,225.0,2.3
151.0,86.7,136.023,Kharif,22.459,Moong(Green Gram),6.3,316.0,4.5
187.0,500.0,150.37033333333332,Kharif,28.69400000000001,Maize,5.6,410.0,3.2
805.0,451.0,35.592,Rabi,20.23975,Rapeseed &Mustard,7.1,320.0,3.5
63232.0,75340.0,154.7525,Autumn,23.40275,Rice,6.0,237.0,5.2
146.0,256.0,182.221,Kharif,26.93433333333333,Arhar/Tur,6.2,407.0,3.8
5817.0,2378.0,184.40366666666668,Kharif,24.63966666666667,Urad,7.5,243.0,2.5
1720.0,33055.0,260.1387048233793,Whole Year,29.517243792554368,Potato,5.7,459.0,2.4
44.0,25.0,167.40966666666668,Kharif,28.465,Sesamum,6.2,304.0,2.1
934.0,1000.0,14.03775,Rabi,17.60725,Gram,5.0,206.0,4.2
61.0,1182.0,23.88906433051978,Whole Year,27.902335335772058,Potato,6.1,418.0,1.5
32.0,59.0,51.4641730228349,Whole Year,27.850394548776325,Onion,7.3,325.0,3.3
84084.0,96065.0,29.17825,Winter,18.958,Rice,5.7,335.0,3.6
250.0,158.0,25.506,Rabi,20.5885,Moong(Green Gram),5.2,460.0,5.5
15000.0,15500.0,112.557,Kharif,28.86733333333333,Rice,7.2,213.0,1.6
4278.0,312958.0,113.32954043669642,Whole Year,29.361977959501427,Sugarcane,7.0,383.0,2.0
1.0,77012.30591908224,25.00666666666666,Kharif,29.71266666666667,Jowar,5.8,445.0,4.7
15938.0,9065.0,269.6406666666667,Kharif,26.534,Jowar,6.4,405.0,2.6
600.0,700.0,33.985210046843626,Whole Year,29.20819856077437,Dry chillies,6.4,402.0,4.5
7952.0,1559.0,220.5776666666667,Kharif,27.67433333333333,Urad,6.1,484.0,4.7
2.0,2.0,179.91975,Summer,27.70625,Moong(Green Gram),5.8,465.0,2.5
1764.0,1251.0,147.32475,Summer,30.29225,Urad,5.1,355.0,3.3
13399.0,19884.0,60.19866666666666,Kharif,27.800666666666668,Rice,7.3,239.0,4.9
19.0,3.0,11.1365,Rabi,24.71175,Rapeseed &Mustard,6.2,481.0,5.2
1420.0,367.0,110.7359054403635,Whole Year,31.75401487569891,Sesamum,7.3,316.0,2.2
800.0,700.0,80.10333333333334,Kharif,28.95933333333333,Arhar/Tur,7.4,472.0,5.1
65450.0,119039.0,15.27475,Winter,20.49775,Rice,6.5,371.0,5.6
16464.0,8825.0,174.34,Summer,29.0535,Moong(Green Gram),6.2,303.0,3.8
7557.0,18447.0,47.70875,Rabi,21.4025,Maize,6.7,428.0,2.1
12.0,3.0,96.15570748969117,Whole Year,30.86250542086856,Rapeseed &Mustard,5.5,478.0,1.5
143.0,219.0,321.502,Summer,28.87325,Rice,6.2,407.0,3.7
1203.0,1798.0,418.64075,Summer,26.99575,Rice,6.2,344.0,4.6
1321.0,230.0,12.50575,Winter,23.1325,Rapeseed &Mustard,5.1,267.0,5.7
1358.0,1890.0,54.32974999999999,Rabi,19.23325,Wheat,7.0,455.0,2.4
505.0,2814.0,162.76366666666667,Kharif,24.49566666666666,Onion,6.5,336.0,4.4
829.0,23795.0,181.85883773539126,Whole Year,26.00454235301445,Sugarcane,6.8,277.0,2.0
64.0,51.0,77.866,Kharif,29.45533333333333,Dry chillies,5.1,280.0,4.8
20.0,6.0,198.229,Kharif,27.81233333333333,Moong(Green Gram),6.7,352.0,4.7
159.0,26.0,22.404,Rabi,21.07725,Urad,7.0,408.0,1.4
116.0,1409.0,26.40025,Rabi,24.11625,Potato,6.0,414.0,2.6
7857.0,6868.0,95.31733333333334,Kharif,28.06866666666667,Jowar,6.4,285.0,4.0
1981.0,1135.0,176.13266666666667,Kharif,28.542333333333332,Arhar/Tur,7.1,246.0,4.8
1.0,1.0,151.2575,Summer,30.603,Rice,6.8,388.0,3.7
1720.0,292.4,232.2863333333333,Kharif,27.12833333333333,Urad,6.9,323.0,1.2
220.0,113.0,33.89375,Rabi,21.29925,Urad,5.7,263.0,5.3
19673.0,26815.0,20.20775,Rabi,20.61125,Wheat,5.7,436.0,4.3
1048.0,14200.0,69.30046730324075,Whole Year,27.26737731481482,Onion,6.9,261.0,1.4
9800.0,15600.0,38.54750000000001,Rabi,24.6685,Jowar,5.4,304.0,5.0
2971.0,175.0,115.003,Kharif,27.04033333333334,Urad,7.3,457.0,5.0
133.0,96.0,172.18266666666668,Kharif,28.32366666666667,Sesamum,6.7,380.0,2.4
925.0,48.0,141.66666666666669,Kharif,25.27,Moong(Green Gram),6.1,260.0,1.8
29448.0,10130.0,82.97200000000002,Rabi,22.771,Moong(Green Gram),6.8,431.0,5.3
10164.0,24231.0,121.669,Kharif,28.334,Rice,5.7,307.0,3.2
650.0,1290.0,43.0525,Rabi,15.9585,Maize,5.6,246.0,5.3
482.0,119.0,16.66675,Winter,21.4815,Urad,6.4,313.0,4.3
13613.0,25552.0,171.89466666666667,Kharif,26.89,Jowar,7.5,385.0,1.2
10.0,24.0,13.8245,Rabi,20.459,Maize,7.1,462.0,4.3
4400.0,1488.0,90.5145,Rabi,23.85675,Gram,5.1,297.0,5.4
100.0,77.0,101.4135,Summer,31.02825,Moong(Green Gram),5.6,323.0,4.2
145.0,48.0,37.07725,Rabi,24.94725,Rapeseed &Mustard,5.3,422.0,4.8
3236.0,2984.0,88.5675,Autumn,22.61375,Maize,6.5,328.0,3.6
22.0,6.8,219.76175,Summer,28.56825,Urad,5.3,386.0,1.3
120.0,284.0,61.73933333333334,Kharif,28.70066666666667,Maize,6.5,394.0,3.4
227040.0,14590499.0,78.52418296481159,Whole Year,26.799038773483037,Sugarcane,5.3,353.0,2.2
1450.0,618.0,227.3503333333333,Kharif,28.218000000000004,Jowar,5.1,372.0,5.4
200.0,200.0,76.49366666666667,Kharif,29.026,Groundnut,5.7,277.0,4.6
1874.0,41300.0,38.014178411275466,Whole Year,28.008784841580702,Potato,6.2,209.0,2.2
175006.0,346087.0,189.9033333333333,Kharif,26.32166666666667,Rice,5.3,294.0,1.7
73.0,239.0,230.32325,Summer,25.07375,Dry chillies,7.2,355.0,5.2
54.0,44.0,75.29666666666667,Kharif,29.539,Dry chillies,7.5,359.0,3.3
112.0,63.0,97.24266666666664,Kharif,28.52733333333333,Sesamum,6.9,268.0,2.2
1444.0,517.0,17.7445,Winter,21.7935,Rapeseed &Mustard,7.4,357.0,5.1
1494.0,362.0,161.601,Kharif,23.80633333333334,Moong(Green Gram),7.3,399.0,5.1
1374.0,672.0,13.4445,Rabi,22.02825,Moong(Green Gram),6.4,397.0,2.0
52.0,21.0,343.352,Kharif,25.998,Sesamum,5.8,329.0,5.1
57.0,111.0,145.3475,Rabi,20.39725,Maize,5.5,492.0,4.1
30039.0,98017.0,3.3585,Rabi,22.1155,Maize,7.0,265.0,1.8
2510.0,331.0,106.18025,Autumn,22.06225,Moong(Green Gram),7.1,247.0,5.0
777.0,280.0,196.607,Kharif,28.36233333333333,Arhar/Tur,5.7,376.0,3.2
124.0,275.0,335.3710897863827,Whole Year,25.384448134363193,Dry chillies,7.3,228.0,1.9
2726.0,74027.0,16.8245,Rabi,20.441,Potato,5.1,387.0,2.6
24200.0,28800.0,32.11625,Rabi,24.29725,Wheat,5.3,212.0,2.7
5.0,85.0,52.67692301664473,Whole Year,27.08001580686279,Onion,5.6,267.0,2.6
280.0,2880.0,92.91033416120113,Whole Year,28.77059147135417,Onion,5.0,439.0,4.2
8.0,1.3,0.27225,Winter,22.704,Rapeseed &Mustard,5.7,441.0,4.5
57683.0,188623.0,2.86325,Rabi,19.13675,Wheat,5.8,352.0,2.0
1.0,77012.30591908224,47.91033333333333,Kharif,28.25533333333334,Urad,5.0,217.0,2.2
3500.0,8100.0,33.63333333333333,Kharif,29.53333333333333,Rice,6.9,493.0,4.8
272.0,68.0,189.38666666666668,Kharif,27.207,Moong(Green Gram),6.4,380.0,2.5
152.0,288.0,236.4645,Summer,28.656,Maize,7.2,406.0,3.5
148142.0,432575.0,176.13266666666667,Kharif,28.542333333333332,Rice,6.7,445.0,2.5
1.0,77012.30591908224,28.66,Kharif,29.00666666666666,Urad,5.7,447.0,3.2
81126.0,42024.0,152.75566666666668,Kharif,28.62666666666667,Arhar/Tur,6.3,489.0,2.3
4565.0,40159.0,72.68503916621187,Whole Year,27.996918518177036,Potato,6.0,386.0,3.3
16500.0,5800.0,159.577,Kharif,26.264,Urad,7.0,310.0,4.2
4535.0,7778.0,209.356,Kharif,25.66833333333333,Jowar,6.7,397.0,2.1
37.0,43.0,20.80425,Rabi,11.748,Wheat,6.0,345.0,2.6
85234.0,151520.0,17.59075,Rabi,21.0335,Wheat,7.0,340.0,3.3
1.0,1.0,62.4265,Rabi,16.9635,Gram,6.1,232.0,5.3
326.0,200.0,76.82466666666667,Kharif,27.60266666666666,Urad,6.1,489.0,5.1
1568.0,6830.0,32.06225,Rabi,25.1225,Dry chillies,5.9,458.0,4.3
1000.0,1500.0,17.0365,Rabi,25.042,Rapeseed &Mustard,6.6,417.0,5.1
15.0,28.0,47.5885,Rabi,24.2685,Dry chillies,6.3,456.0,3.9
36675.0,50000.0,4.095750000000002,Rabi,19.80575,Rapeseed &Mustard,5.7,466.0,1.6
326.0,2563.0,13.12975,Winter,21.6325,Potato,6.7,490.0,4.7
520.0,17579.0,87.12441666666668,Whole Year,26.34241666666667,Sugarcane,6.9,287.0,1.9
260.0,47.6,11.039,Winter,21.60225,Moong(Green Gram),5.8,342.0,2.3
13356.0,14293.0,177.60466666666665,Kharif,27.087,Maize,7.0,393.0,2.4
84.0,15.0,200.307,Kharif,27.792,Urad,5.8,374.0,3.3
107.0,576.0,26.342,Rabi,12.92325,Potato,5.5,292.0,2.9
4.0,14.0,72.84525448485316,Whole Year,27.24127767793262,Potato,5.7,412.0,4.0
